https://en.wikipedia.org/wiki/List_of_railway_stations_in_India
Khurda Road 	KUR 	Odisha 			
kursela 	KUE 	bihar 			
katihar 	KIR 	bihar 			
L
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Laban 	LBN 		
Labha 	LAV 		
Labhpur 	LAB 	West Bengal 	
Lachhipura 	LAC 		
Lachhmangarh SK 	LNH 		
Lachhmanpur 	LMN 		
Lachyan 	LHN 		
Ladhowal 	LDW 	Punjab 	
Ladnun 	LAU 		
Laheria Sarai 	LSI 	Bihar 	
Lahli 	LHLL 	Haryana 	
Laimekuri 	LMY 		
Lakadiya 	LKZ 		
Lakheri 	LKE 		
Lakhimpur 	LMP 	Uttar Pradesh 	
Lakhminia 	LKN 		
Lakhnauria 	LNQ 		
Lakhtar 	LTR 		
Lakkidi 	LDY 	Kerala 	
Laksar Junction 	LRJ 	Uttarakhand 	
Lakshmibai Nagar 	LMNR 		
Lal Kuan 	LKU 	Uttarakhand 	
Lalabazar 	LLBR 	Assam 	NFR/Northeast Frontier 	32 m 	[117]
Lalapet 	LP 		
Lalganj 	LLJ 	Uttar Pradesh 	
Lalgarh Junction 	LGH 	Rajasthan 	
Lalgopalganj 	LGO 		
Lalgudi 	LLI 		
Lalitpur 	LAR 	Uttar Pradesh 	
Lalpur 	LLR 		
Lalpur Chandra 	LCN 		
Lalpur Jam 	LPJ 		
Lalpur Umri 	LRU 		
Lalru 	LLU 	Punjab 	
Lamana 	LNA 		
Lambhua 	LBA 		
Lambiya 	LMA 		
Lamsakhang 	LKG 	Assam 	NFR/Northeast Frontier 	106 m 	[118]
Landaura 	LDR 		
Langting 	LGT 	Assam 	NFR/Northeast Frontier 	147 m 	[119]
Lanka 	LKA 	Assam 	NFR/Northeast Frontier 	89 m 	[120]
Laopani 	LPN 	Assam 	NFR/Northeast Frontier 	63 m 	[121]
Lar Road 	LRD 		
Lasalgaon 	LS 	Maharashtra 	
Lasur 	LSR 		
Latehar 	LTHR 	Jharkhand 	
Lathi 	LAT 	Gujarat 	
Latur 	LUR 	Maharashtra 	CR/Central Railways 	622 m 	[122]
Latur Road 	LTRR 	Maharashtra 	SCR/South Central Railways 	650 m 	[123]
Laukaha Bazar 	LKQ 		
Laul 	LAUL 		
Lawa Sardargarh 	LSG 		
Ledarmer 	LDM 	Rajasthan 	
Lehra Gaga 	LHA 		
Lidhora Khurd 	LDA 		
Liliya Mota 	LMO 		
Limbdi 	LM 	Gujarat 	
Limkheda 	LMK 		
Linch 	LCH 		
Lingampalli 	LPI 	Telangana 	
Liluah 	LLH 		
Lodipur Bishnpr 	LDP 		
Loha 	LOHA 		
Loharu 	LHU 	Haryana 	
Loharwara 	LHW 		
Lohian Khas Junction 	LNK 	Punjab 	
Lohna Road 	LNO 	Bihar 	
Lohogad 	LHD 		
Loisingha 	LSX 	Odisha 	
Lokmanya Tilak Terminus 	LTT 	Maharashtra 	CR/Central
Lonand 	LNN 		
Lonavala 	LNL 	Maharashtra 	
Londa Junction 	LD 	Karnataka 	
Loni 	LONI 	Maharashtra 	
Lorwada 	LW 		
Lower Haflong 	LFG 	Assam 	NFR/Northeast Frontier 	479 m 	[124]
Lower Parel 	PL 	Maharashtra 	WR/Western
Lowjee 		Maharashtra 	CR/Central
Luckeesarai Junction 	LKR 	Bihar 	
Lucknow Junction 	LJN 	Uttar Pradesh 	
Lucknow 	LKO 	Uttar Pradesh 	
Lucknow City 	LC 	Uttar Pradesh 	
Ludhiana Junction 	LDH 	Punjab 	
Lumding Junction 	LMG 	Assam 	NFR/Northeast Frontier 	142 m 	[125]
Lunavada 	LNV 	Gujarat 	
Luni Junction 	LUNI 	Rajasthan 	
Luni Richha 	LNR 		
Lunidhar 	LDU 		
Lunkaransar 	LKS 	Rajasthan 	
Lusa 	LUSA 		
Lusadiya 	LSD 		
Lushala 	LAL 		
Lalgola 	LGL 	West Bengal 	ER 	
M
Mysore Railway Station
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Macharya 	MCV 		
Machavaram 	AMIN 	Telangana 	
Machavaram 	MCVM 	Andhra Pradesh 	
Machelipatnam 	MTM 	Andhra Pradesh 	South Central Railway Zone 	
Macherla 	MCLA 	Andhra Pradesh 	
Madan Mahal 	MML 	Madhya Pradesh 	
Madanapalle Rd 	MPL 	Andhra Pradesh 	
Madanpur 	MDR 		
Maddur 	MAD 	Karnataka 	
Madhavnagar 	MDVR 	Maharashtra 	
Madukarai(Coimbatore) 	MDKI 	Tamil Nadu 	
Madurai 	MDU 	Tamil Nadu 	SR / Southern Railway 	139 m 	
Madgaon 	MAO 	Goa 	KR / Konkan Railway 	11 m 	
Mithlanchal Deep 	Madhubani 	Bihar 	
Madha 	MA 	Maharashtra 	
Madhabpur 	MDBP 		
Madhapar 	MDHP 		
Madhapur Road 	MADP 		
Madhi 	MID 		
Madhira 	MDR 	Telangana 	
Madhopur Punjab 	MDPB 	Punjab 	
Madhorajpur 	MQH 		
Madhosingh 	MBS 		
Madhubani 	MBI 	Bihar 	
Madhupur Junction 	MDP 	Jharkhand 	
Madurai Junction 	MDU 	Tamil Nadu 	
Madurantakam 	MMK 	Tamil Nadu 	
Madure 	MADR 		
Maghar 	MHH 		
Mahadanapuram 	MMH 		
Mahadevpara 	MHDP 		
Mahajan 	MHJ 		
Mahalam 	MFM 		
Mahalaxmi 	MX 	Maharashtra 	WR/Western
Mahamandir 	MMC 		
Mahansar 	MWR 		
Mahasamund 	MSMD 	Chhattisgarh 	
Mahbubabad 	MABD 	Telangana 	
Mahbubnagar 	MBNR 	Telangana 	
Mahe 	MAHE 	Mahe, Puducherry 	
Maheji 	MYJ 		
Mahendragarh 	MHRG 	Haryana 	
Mahes Khunt 	MSK 		
Mahesana Junction 	MSH 	Gujarat 	
Maheshmunda 	MMD 		
Mahidpur Road 	MEP 		
Mahim 	MM 	Maharashtra 	WR/Western/Harbour (CR)
Mahisgaon 	MGO 		
Mahmudabad Avdh 	MMB 	Uttar Pradesh 	
Mahmudpur SRYN 	MZN 		
Mahoba 	MBA 	Uttar Pradesh 	
Maholi 	MAHO 		
Mahpur 	MHO 		
Mahuamilan 	MMLN 		
Mahuariya 	MXY 		
Mahuda 	MHQ 		
Mahugarha 	MUGA 		
Mahur 	MXR 	Assam 	NFR/Northeast Frontier 	549 m 	[126]
Mahuva Junction 	MHV 	Gujarat 	
Maibang 	MBG 	Assam 	NFR/Northeast Frontier 	330 m 	[127]
Maihar 	MYR 	Madhya Pradesh 	
Maikalganj 	MINJ 		
Mailani 	MLN 	Uttar Pradesh 	
Mailongdisa 	MGX 	Assam 	NFR/Northeast Frontier 	290 m 	[128]
Mainpuri 	MNQ 	Uttar Pradesh 	
Mairabari 	MBO 	Assam 	NFR/Northeast Frontier 	64 m 	[129]
Mairwa 	MW 	Bihar 		Majri junction 	mjri 	
Majbat 	MJBT 		
Majgaon 	MZQ 	Assam 	NFR/Northeast Frontier 	51 m 	[130]
Majhagawan 	MJG 	Uttar Pradesh 	
Majhola Pakarya 	MJZ 		
Majorda 	MJO 	Goa 	
Makhu 	MXH 	Haryana 	
Makrana Junction 	MKN 	Rajasthan 	
Makrera 	MKRA 		
Makronia 	MKRN 	Madhya Pradesh 	
Maksi 	MKC 	Madhya Pradesh 	
Malad 	MDD 	Maharashtra 	WR/Western
Malarna 	MLZ 		
Malavli 	MVL 	Maharashtra 	CR
Malda Town 	MLDT 	West Bengal 	
Malerkotla 	MET 	Punjab 	
Malethu Kanak 	MEQ 		
Malhargarh 	MLG 		
Malhour 	ML 		
Malihabad 	MLD 		
Malipur 	MLPR 		
Maliya Hatina 	MLHA 		
Maliya Miyana 	MALB 	Gujarat 	
Malkapur 	MKU 	Maharashtra 	
Malkhaid Road 	MQR 	Maharashtra 	
Malkisar 	MLC 		
Mallanwala Khas 	MWX 		
Malleswaram 	MWM 		
Malliyam 	MY 		
Malout 	MOT 		
Malpura 	MLA 		
Malsailu 	MLSU 		
Malsian Shahkht 	MQS 		
Malugur 	MLU 		
Malur 	MLO 	Karnataka 	
Malwan 	MWH 	Uttar Pradesh 	
Malwara 	MBW 	Rajasthan 	
Maman 	MOM 		
Manaksar 	MNSR 		
Manamadurai Junction 	MNM 	Tamil Nadu 	
Mananpur 	MNP 		
Manaparai 	MPA 	Tamil Nadu 	
Manauri 	MRE 		
Manavadar 	MVR 		
Mancherial 	MCI 	Telangana 	
Mancheswar 	MCS 	Odisha 	
Manda Road 	MNF 		
Mandagere 	MGF 		
Mandal 	MDL 		
Mandalgarh 	MLGH 		
Mandapam 	MMM 	Tamilnadu 	
Mandapam Camp 	MC 		
Mandar Hill 	MDLE 	Bihar 	
Mandasa Road 	MMS 	Andhra Pradesh 	
Mandasor 	MDS 	Madhya Pradesh 	
Manderdisa 	MYD 	Assam 	NFR/Northeast Frontier 	216 m 	[131]
Mandhana Junction, Kanpur 	MDA 	Uttar Pradesh 	
Mandi Adampur 	ADR 	Haryana 	
Mandi Bamora 	MABA 	Madhya Pradesh 	
Mandi Dabwali 	MBY 	Haryana 	
Mandi Dhanaura 	MNDR 		
Mandi Dip 	MDDP 	Madhya Pradesh 	
Mandla Fort 	MFR 	Madhya Pradesh 	
Mandor 	MDB 	Rajasthan 	
Mandrak 	MXK 		
Manduadih 	MUV 	Uttar Pradesh 	
Mandya 	MYA 	Karnataka 	
Manendragarh 	MDGR 		
Mangalagiri 	MAG 	Andhra Pradesh 	
Mangaliyawas 	MLI 		
Mangalore Central 	MAQ 	Karnataka 	
Mangalore Junction 	MAJN 	Karnataka 	
Mangaon 	MNI 	Maharashtra 	KR / Konkan Railway 	12 m 	[132]
Mangliya Gaon 	MGG 	Madhya Pradesh 	
Mangolpuri 	MGLP 	Delhi 	
Mangra 	MAZ 		
Manheru 	MHU 		
Manigachi 	MGI 		
Manikpur Junction 	MKP 	Uttar Pradesh 	
Maninagar 	MAN 	Gujarat 	
Manipur Bagan 	MOAR 	Assam 	NFR/Northeast Frontier 	41 m 	[133]
Vanchi Maniyachchi Junction 	MEJ 	Tamilnadu 	
Manjeshwar 	MJS 		
Mankapur Junction 	MUR 	Uttar Pradesh 	
Mankar 	MNAE 		
Mankarai 	MNY 		
Mankatha 	MKB 		
Mankhurd 	M 	Maharashtra 	Harbour (CR)
Manki 	MANK 		
Manmad Junction 	MMR 	Maharashtra 	
Mannanur 	MNUR 		
Manoharganj 	MNJ 		
Manoharpur 	MOU 		
Mansa 	MSZ 	Punjab 	
Mansarovar 		Maharashtra 	Harbour (CR)
Mansi Junction 	MNE 	Bihar 	
Mansurpur 	MSP 		
Manthralayam Road 	MALM 	Andhra Pradesh 	
Manuguru 	MUGR 	Telangana 	
Manwath Road 	MVO 	Maharashtra 	
Manzurgarhi 	MZGI 		
Marahra 	MH 		
Maramjhiri 	MJY 		
Marauda 	MXA 		
Mariahu 	MAY 		
Mariani Junction 	MXN 	Assam 	NFR/Northeast Frontier 	
Marikuppam 	MKM 		
Marine Lines 	MEL 	Maharashtra 	WR/Western
Maripat 	MIU
Markapur Road 	MRK 	Andhra Pradesh 	
Markundi 	MKD 		
Marmagao 	MRH 		
Maroli 	MRL 	Gujarat 	
Marsul 	MRV 		
Marthipalayam 	MPLM 		
Marwar Bagra 	MBGA 	Rajasthan 	
Marwar Balia 	MBSK 	Rajasthan 	
Marwar Bhinmal 	MBNL 	Rajasthan 	
Marwar Birthi 	MBT 	Rajasthan 	
Marwar Chapri 	MCPE 	Rajasthan 	
Marwar Junction 	MJ 	Rajasthan 	
Marwar Kori 	KOF 	Rajasthan 	
Marwar Lohwat 	MWT 	Rajasthan 	
Marwar Mathanya 	MMY 	Rajasthan 	
Marwar Ratanpur 	MSQ 	Rajasthan 	
Masit 	MST 		
Masjid Bunder 	MSD 	Maharashtra 	CR/Central/Harbour
Maskanwa 	MSW 		
Masodha 	MSOD 		
Masrakh 	MHC 		
Masur 	MSR 		
Matana Buzurg 	MABG 		
Mataundh 	MTH 		
Mathura Cantonment 	MRT 	Uttar Pradesh 	
Mathura Junction 	MTJ 	Uttar Pradesh 	
Matlabpur 	MTB 		
Matmari 	MTU 		
Mattancheri Halt 	MTNC 		
Matunga 		Maharashtra 	CR/Central
Matunga Road 	MRU 	Maharashtra 	WR/Western
Mau Aimma 	MEM 	Uttar Pradesh 	
Mau Junction 	MAU 	Uttar Pradesh 	
Mau Ranipur 	MRPR 	Uttar Pradesh 	
Maur 	MAUR 	Punjab 	
Maval 	MAA 		
Mavelikara 	MVLK 	Kerala 	
Mavli Junction 	MVJ 	Rajasthan 	
Mayanoor 	MYU 	Tamil Nadu 	
Mayiladuturai Junction 	MV 	Tamil Nadu 	
McCluskieganj 	MGME 	Uttar Pradesh 	
Mecheda 	MCA 	West Bengal 	
Medchal 	MED 	Telangana 	
Meerut Cantonment 	MUT 	Uttar Pradesh 	
Meerut City 	MTC 	Uttar Pradesh 	
Meghnagar 	MGN 	Madhya Pradesh 	
Mehnar Road 	MNO 		
Mehsi 	MAI 		
Meja Road 	MJA 		
Melmaruvattur 	MLMR 		
Melusar 	MELH 		
Memari 	MYM 		
Meralgram 	MQX 		
Merta City 	MEC 	Rajasthan 	
Merta Road Junction 	MTD 	Rajasthan 	
Mettur 	MTE 	Tamil Nadu 	
Metupalaiyam 	MTP 	Tamil Nadu 	
Mettur Dam 	MTDM 	Tamil Nadu 	
Mhasavad 	MWD 	Maharashtra 	
Mahemdavad Kheda Road 	MHD 	Gujarat 	
Mhow 	MHOW 	Madhya Pradesh 	
Midnapore 	MDN 	West Bengal 	
Migrendisa 	MGE 	Assam 	NFR/Northeast Frontier 	484 m 	[134]
Mihinpurwa 	MIN 		
Mihrawan 	MIH 		
Milak 	MIL 		
Minjur 	MJR 	Tamil Nadu 	SR/Southern 	8 m 	
Miraj Junction 	MRJ 	Maharashtra 	
Miranpur Katra 	MK 		
Mira Road 	MIRA 	Maharashtra 	WR/Western
Mirchadhori 	MCQ 		
Mirhakur 	MIQ 		
Mirthal 	MRTL 	Punjab 	
Mirza 	MRZA 	Assam 	NFR/Northeast Frontier 	51 m 	[135]
Mirzapali 	MZL 		
Miryalaguda 	MRGA 	Telangana 	
Mirzapur 	MZP 	Uttar Pradesh 	
Misamari 	MSMI 		
Misrauli 	MFL 		
Mitha 	MITA 		
Mithapur 	MTHP 		
Miyagam Karjan 	MYG 	Gujarat 	
Miyana 	MYN 	Gujarat 	
Miyona ka Bara 	MNKB 	Rajasthan 	
Modelgram 	MG 		
Modinagar 	MDNR 	Uttar Pradesh 	
Modnimb 	MLB 		
Modpur 	MDPR 		
Modran 	MON 		
Moga 	MOGA 	Punjab 	
Mohammadkhera 	MQE 		
Mohanlalganj 	MLJ 	Uttar Pradesh 	
Mohiuddinnagar 	MOG 		
Mohiuddinpur 	MUZ 	Uttar Pradesh 	
Mohol 	MO 		
Mohri 	MOY 	Haryana 	
Mokalsar 	MKSR 	Rajasthan 	
Mokama Junction 	MKA 	Bihar 	
Mokholi 	MXL 		
Monabari 	MFC 		
Monacherra 	MNCR 	Assam 	NFR/Northeast Frontier 	25 m 	[136]
Mondh 	MOF 		
Munger 	MGR 	Bihar 	
Monglajhora 	MONJ 	Assam 	NFR/Northeast Frontier 	48 m 	[137]
Moore Market Complex (Chennai Central Suburban) 	MMC 	Tamil Nadu 	SR/Southern 		
Moradabad 	MB 	Uttar Pradesh 	
Morak 	MKX 		
Morappur 	MAP 	Tamil Nadu 	
Morbi 	MVI 	Gujarat 	
Mordar 	MRDD 		
Morena 	MRA 	Madhya Pradesh 	
Mori Bera 	MOI 		
Morinda 	MRND 	Punjab 	
Morthala 	MXO 		
Mota Jadra 	MQZ 		
Moterjhar 	MTJR 	Assam 	NFR/Northeast Frontier 	31 m 	[138]
Moth 	MOTH 	Uttar Pradesh 	
Mothala 	MTIA 		
Mothala Halt 	MTHH 		
Motichur 	MOTC 		
Bapudham Motihari 	BMKI 	Bihar 	
Motipur 	MTR 		
Motipura Chauki 	MTPC 		
Moula-Ali 	MOU 	Telangana 	
Muddanuru 	MOO 		
Mudkhed Junction 	MUE 	Maharashtra 	
Muftiganj 	MFJ 		
Mughal Sarai Junction 	MGS 	Uttar Pradesh 	
Muhammadabad 	MMA 		
Muirpur Road 	MPF 		
Mukerian 	MEX 	Punjab 	
Mukhtiar Balwar 	MKT 		
Muktsar 	MKS 	Punjab 	
Mukundarayapuram 	MCN 		
Muli Road 	MOL 		
Mulki 	MULK 		
Mullanpur 	MLX 	Punjab 	
Mulanur 			
Multai 	MTY 	Madhya Pradesh 	
Mulund 		Maharashtra 	CR/Central
Mumbai Central 	BCL 	Maharashtra 	WR/Western
Mumbra 		Maharashtra 	CR/Central
Munabao 	MBF 	Rajasthan 	
Mundalaram 	MDLM 		
Mundha Pande 	MPH 		
Mundhewadi 	MVE 		
Mungaoli 	MNV 		
Muniguda 	MNGD 	Odisha 	
Munirabad 	MRB 		
Munroturuttu 	MQO 	Kerala 	
Mupa 	MUPA 	Assam 	NFR/Northeast Frontier 	277 m 	[139]
Muradnagar 	MUD 	Uttar Pradesh 	
Murdeshwar 	MDRW 		
Murdeshwar 	MRDW 		
Muri 	MURI 	Jharkhand 	
Murkeongselek 	MZS 	Assam 	
Murliganj 	MRIJ 		
Murshadpur 	MSDR 		
Murshidabad 	MBB 	West Bengal 	
Murtizapur Junction 	MZR 	Maharashtra 	
Musafir Khana 	MFKA 	Uttar Pradesh 	
Mustafabad 	MFB 		
Muttarasanallur 	MTNL 		
Mutupet 	MTT 		
Muzaffarnagar 	MOZ 	Uttar Pradesh 	
Muzaffarpur Junction 	MFP 	Bihar 	ECR/East Central Railway 	57 m 	[140]
Muzzampur Narayan 	MZM 		
Mysore Junction 	MYS 	Karnataka 	
N
Nizamabad station during rain
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Naya Ghaziabad 	GZN 	Uttar Pradesh 	
N J Ramanal 	NJM 		
Nabadwip Dham 	NDAE 	West Bengal 	
Nabha 	NBA 	Punjab 	
Nadauj 	NDU 		
Nadiad Junction 	ND 	Gujarat 	
Nandikoor 	NAND 	Karnatak 	KRCL 	
Nadikudi 	NDKD 	Telangana 	
Nagal 	NGL 		
Naganahalli 	NHY 		
Nagaon 	NGAN 	Assam 	NFR/Northeast Frontier 	68 m 	[141]
Nagappattinam 	NGT 	Tamil Nadu 	
Nagar 	NGE 	Rajasthan 	
Nagar Untari 	NUQ 	Jharkhand 	
Nagercoil Junction 	NCJ 	Tamil Nadu 	
Nagardevla 	NGD 		
Nagargali 	NAG 		
Nagari 	NGI 	Andhra Pradesh 	
Nagaria Sadat 	NRS 		
Nagarur 	NRR 		
Nagaur 	NGO 	Rajasthan 	
Nagbhir Junction 	NAB 	Maharashtra 	
Nagda Junction 	NAD 	Madhya Pradesh 	
Nagercoil Town 	NGK 	Tamilnadu 	
Nagina 	NGG 	Uttar Pradesh 	
Naglatula 	NGLT 		
Nagore 	NCR 	Tamil Nadu 	
Nagpur 	NGP 	Maharashtra 	
Nagrota 	NGRT 	Punjab 	
Naharkatiya 	NHK 		
Naharlagun 	NHLN 	Arunachal Pradesh 	NFR/North Frontier 	138 m 	[142]
Nahur 		Maharashtra 	CR/Central
Naigaon 	NIG 	Maharashtra 	WR/Western
Naihati Junction 	NH 	West Bengal 	
Naikheri 	NKI 		
Naila 	NIA 	Chhattisgarh 	SECR/South East Central 	294.40 m 	
Naini 	NYN 	Uttar Pradesh 	
Nainpur Junction 	NIR 	Madhya Pradesh 	
Najibabad Junction 	NBD 		
Nakodar Junction 	NRO 		
Nalanda 	NLD 	Bihar 	
Nala Sopara 	NSP 	Maharashtra 	WR/Western
Nalbari 	NLV 	Assam 	NFR/Northeast Frontier 	54 m 	[143]
Nalgonda 	NLDA 	Telangana 	
Nalhati 	NHT 	West Bengal 	
Naliya 	NLY 	Gujarat 	
Naliya Cantonment 	NLC 	Gujarat 	
Nalwar 	NW 		
Namakkal 	NMKL 	Tamil Nadu 	Southern Railways 	
Namburu 	NBR 		
Namkom 	NKM 	Jharkhand 	
Namli 	NLI 		
Namrup 	NAM 	Assam 	
Nana 	NANA 		
Nana Bhamodra 	NBHM 		
Nanaksar 	NNKR 		
Nandalur 	NRE 	Andhra Pradesh 	
Nandapur 	NDPR 		
Hazur Sahib Nanded 	NED 	Maharashtra 	
Nandganj 	NDJ 		
Nandgaon 	NGN 	Maharashtra 	
Nandgaon Road 	NAN 		
Nandiambakkam 	NPKM 	Tamil Nadu 	SR/Southern 	6 m 	
Nandol Dehegam 	NHM 		
Nandura 	NN 	Maharashtra 	
Nandurbar 	NDB 	Maharashtra 	
Nandyal 	NDL 	Andhra Pradesh 	
Nangal Dam 	NLDM 	Punjab 	
Nangloi 	NNO 	Delhi 	
Nanguneri 	NNN 	Tamil Nadu 	
Nanjangud Town 	NTW 	Karnataka 	
Nanpara Junction 	NNP 		
Naojan 	NJN 		
Napasar 	NPS 		
Nar Town 	NTN 		
Naraikkinar 	NRK 	Tamil Nadu 	SR/Southern 	50 m 	[144]
Naraina 	NRI 	Delhi 	
Narangi 	NNGE 	Assam 	NFR/Northeast Frontier 	54 m 	[145]
Naranjipur 	NRGR 		
Narasapur 	NS 	Andhra Pradesh 	
Narasaraopet 	NRT 	Andhra Pradesh 	
Narayanpet Road 	NRPD 		
Narayanpur 	NNR 	Assam 	
Narayanpur Anant 	NRPA 	Bihar 	ECR/ East Central Railway 	56m 	
Nardana 	NDN 		
Narela 	NUR 	Delhi 	
Nari Road 	NROD 		
Nariaoli 	NOI 		
Narkatiaganj Junction 	NKE 	Bihar 		68m 	
Narkher 	NRKR 	Maharashtra 	
Narnaul 	NNL 	Haryana 	
Naroda 	NRD 		
Narsinghpur 	NU 	Madhya Pradesh 	
Narwana Junction 	NRW 	Haryana 	
Narwasi 	NRWI 		
Nasik Road 	NK 	Maharashtra 	
Nasirabad 	NSD 		
Nathdwara 	NDT 		
Nathwana 	NTZ 		
Naugachia 	NNA 	Bihar 	
Nauganwan 	NGW 		
Naugarh 	NUH 	Uttar Pradesh 	
Naupada Junction 	NWP 	Andhra Pradesh 	
Nautanwa 	NTV 	Uttar Pradesh 	
Navade Road 		Maharashtra 	CR/Central
Navagadh 	NUD 		
Navalur 	NVU 		
Navapur 	NWU 	Gujarat 	
Navlakhi 	NLK 		
Navsari 	NVS 	Gujarat 	WR/Western 	14 m 	[146]
Nawa City 	NAC 		
Nawadah 	NWD 	Bihar 	
Nawagaon 	NVG 		
Nawalgarh 	NWH 	Rajasthan 	
Nawalgohan 	NVLN 		
Naya Azadpur 	NDAZ 	Delhi 	
Naya Kharadia 	NYK 		
Naya Nangal 	NNGL 	Punjab 	
Nayadupeta 	NYP 	Andhra Pradesh 	
Nayagaon 	NYO 		
Naydongri 	NI 		
Nazareth 	NZT 	Tamil Nadu 	
Nazirganj 	NAZJ 		
Nekonda 	NKD 	Telangana 	
Nellimaria 	NML 		
Nellore 	NLR 	Andhra Pradesh 	
Nemilichery 	NEC 	Tamil Nadu 	SR/Southern 	32.05 m 	
Nenpur 	NEP 		
Nepalganj Road 	NPR 	Uttar Pradesh 	
Nepanagar 	NPNR 	Madhya Pradesh 	
Neral 	NRL 	Maharashtra 	CR/Central
Nergundi 	NRG 		
Neri 	NERI 	Uttar Pradesh 	NR/Northern 	149 m 	[147]
Nerul 	NU 	Maharashtra 	Harbour/Trans-Harbour (CR)
Netawal 	NTWL 		
New Alipurduar 	NOQ 	West Bengal 	
New Bhuj 	NBUJ 	Gujarat 	
New Bhuj 	NBVJ 		
New Bongaigaon Junction 	NBQ 	Assam 	NFR/Northeast Frontier 	59 m 	[148]
New Cooch Behar 	NCB 	West Bengal 	
New Delhi 	NDLS 	Delhi NCT 	NR/Northern 	215 m 	[149]
New Farakka Junction 	NFK 	West Bengal 	
New Gitldada Junction 	NGTG 		
New Guntur 	NGNT 	Andhra Pradesh 	
New Jalpaiguri 	NJP 	West Bengal 	NFR 	
New Mal Junction 	NMZ 	West Bengal 	
New Maynaguri 	NMX 	West Bengal 	
New Misamari 	NMM 	Assam 	NFR/Northeast Frontier 	93 m 	[150]
Neyveli 	NVL 	Tamil Nadu 	
Neyyattinkara 	NYY 	Kerala 	SR/Southern 	11 m 	[151]
Ngrjunanagaramu 	NGJN 		
Nibhapur 	NBP 		
Nidadavolu Junction 	NDD 	Andhra Pradesh 	
Nidubrolu 	NDO 	Andhra Pradesh 	
Nigohan 	NHN 		
Nihalgarh 	NHH 	Uttar Pradesh 	
Nilaje 		Maharashtra 	CR/Central
Nilambazar 	NLBR 	Assam 	NFR/Northeast Frontier 	20 m 	[152]
Nilambur Road 	NIL 	Kerala 	
Nileshwar 	NLE 		
Nilokheri 	NLKR 	Haryana 	
Nim Ka Thana 	NMK 	Rajasthan 	
Nimach 	NMH 	Madhya Pradesh 	
Nimar Kheri 	NKR 		
Nimbahera 	NBH 		
Nimbhora 	NB 		
Nimtita 	NILE 	West Bengal 	
Nindhar Benar 	NDH 	Rajasthan 	
Ningala Junction 	NGA 		
Nipani Vadgaon 	NPW 		
Niphad 	NR 		
Nira 	NIRA 		
Nirakarpur 	NKP 	Odisha 	
Nirmali 	NMA 		
Nisui 	NSU 		
Nivari 	NEW 		
Nivasar 	NIV 		
Nizamabad 	NZB 	Telangana 	SCR/South Central Railway 	384 m 	
Nizampur 	NIP 		
Nizbarganj 	NBX 		
Nizchatia 	NCA 		
Noamundi 	NOMD 	Odisha 	
Nohar 	NHR 	Rajasthan 	
Nokha 	NOK 		
Nomoda 	NMD 		
Nonera 	NNE 		
Norla Road 	NRLR 	Odisha 	
North Lakhimpur 	NLP 	Assam 	
Nosaria 	NOA 		
Nowrozabad 	NRZB 		
Noyal 	NOY 		
Narayanpur Tatwar 	NNW 		
Nua 	NUA 		
Nunkhar 	NRA 		
Nurmahal 	NRM 		
O
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Ongole 	OGL 	Andhra Pradesh 	SCR 	11m
Orai 	ORAI 	Uttar Pradesh 	North Central Railway 	
Railway Station Orai
Ottapalam 	OTP 	Kerala 	
Ooragaum 	OGM 	Karnataka 	
P
Station Name 	Station Code 	State 	Railway Zone 	Elevation 	Map
Pabai 	PAI 		
Pabli Khas 	PQY 	Uttar Pradesh 	
Pachrukhi 	PCK 		
Pachhapur 	PCH 		
Pachor Road 	PFR 		
Pachora Junction 	PC 	Maharashtra 	Central Railway
Padadhari 	PDH 		
Padhegaon 	PDGN 		
Padrauna 	POU 	Uttar Pradesh 	
Padse 	PDP 		
Padubidri 	PDD 	Karnataka 	
Pagara 	PGA 		
Pahara 	PRE 		
Paharpur 	PRP 		
Pajian 	PJA 		
Pakala Junction 	PAK 	Andhra Pradesh 	
Pakki 	PKK 		
Pakur 	PKR 	Jharkhand 	
Palachauri 	PCLI 		
Palam 	PM 	Delhi 	
Palampur Himachal 	PLMX 	Himachal Pradesh 	
Palampur HP OA 	PLMA 		
Palana 	PAE 		
Palani 	PLNI 	Tamil Nadu 	
Palanpur Junction 	PNU 	Gujarat 	
Palappuram 	PLPM 	Kerala 	
Palasa 	PSA 	Andhra Pradesh 	
Palasdari 		Maharashtra 	CR/Central
Paldhi 	PLD 		
Palej 	PLJ 		
Palghar 	PLG 	Maharashtra 	WR/Western
Palakkad Junction 	PGT 	Kerala 	
Palakkad Town 	PGTN 	Kerala 	
Palakollu 	PKO 	Andhra Pradesh 	South Central Railway 	1.9 m approx 	
Pali Marwar 	PMY 	Rajasthan 	
Palia 	PLA 		
Palia Kalan 	PLK 	Uttar Pradesh 	
Palitana 	PIT 	Gujarat 	
Palpara 	PXR 		
Palsana 	PLSN 		
Palsora Makrawa 	PSO 		
Palwal 	PWL 	Haryana 	
Pamban Junction 	PBM 	Tamil Nadu 	
Panagarh 	PAN 	West Bengal 	
